DATETIME,DEPTH,TEMP
2018-12-30,1.46640000000002,1.95654166666667
2018-12-30,1.96640000000002,2.02954166666667
2018-12-31,1,NA
2018-12-31,1.47180000000003,1.9445
2018-12-31,1.97180000000003,2.01604166666667
2019-01-01,1,NA
2019-01-01,1.47770000000003,1.88825
2019-01-01,1.97770000000003,1.97708333333333
2019-01-02,1,NA
2019-01-02,1.4787,1.808375
2019-01-02,1.9787,1.891625
2019-01-03,1,NA
2019-01-03,1.48060000000004,1.796
2019-01-03,1.98060000000004,1.8815
2019-01-04,1,NA
2019-01-04,1.48060000000004,1.794875
2019-01-04,1.98060000000004,1.875875
2019-01-05,1,NA
2019-01-05,1.48050000000001,1.81175
2019-01-05,1.98050000000001,1.887125
2019-01-06,1,NA
2019-01-06,1.47890000000001,1.80275
2019-01-06,1.97890000000001,1.877
2019-01-07,1,NA
2019-01-07,1.50310000000002,1.695875
2019-01-07,2.00310000000002,1.756625
2019-01-08,1,NA
2019-01-08,1.51230000000004,1.68566666666667
2019-01-08,2.01230000000004,1.74425
2019-01-09,1,NA
2019-01-09,1.51140000000004,1.37208333333333
2019-01-09,2.01140000000004,1.43441666666667
2019-01-10,1,NA
2019-01-10,1.51100000000002,1.456
2019-01-10,2.01100000000002,1.53058333333333
2019-01-11,1,NA
2019-01-11,1.51120000000003,1.62666666666667
2019-01-11,2.01120000000003,1.70016666666667
2019-01-12,1,NA
2019-01-12,1.51100000000002,1.693625
2019-01-12,2.01100000000002,1.749875
2019-01-13,1,NA
2019-01-13,1.51110000000006,1.68125
2019-01-13,2.01110000000006,1.751
2019-01-14,1,NA
2019-01-14,1.50930000000005,1.715
2019-01-14,2.00930000000005,1.790375
2019-01-15,1,NA
2019-01-15,1.51100000000002,1.736375
2019-01-15,2.01100000000002,1.8005
2019-01-16,1,NA
2019-01-16,1.51100000000002,1.799375
2019-01-16,2.01100000000002,1.86120833333333
2019-01-17,1,NA
2019-01-17,1.50940000000003,1.835375
2019-01-17,2.00940000000003,1.9175
2019-01-18,1,NA
2019-01-18,1.51090000000005,1.778
2019-01-18,2.01090000000005,1.848875
2019-01-19,1,NA
2019-01-19,1.51210000000003,1.713875
2019-01-19,2.01210000000003,1.803875
2019-01-20,1,NA
2019-01-20,1.51210000000003,1.64941666666667
2019-01-20,2.01210000000003,1.754375
2019-01-21,1,NA
2019-01-21,1.51160000000004,1.60166666666667
2019-01-21,2.01160000000004,1.69125
2019-01-22,1,NA
2019-01-22,1.51200000000006,1.557625
2019-01-22,2.01200000000006,1.63804166666667
